id,symbol,side,pattern,signal,setup,aoi_kind,trend,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,planned_rr,entry_cash,entry_equity,margin,notional,pnl,pnl_pct,account_pct,margin_return_pct,exit_reason,score
305,USDCAD=X,long,alexg5|USDCAD|USD>NZD|bullish|bounce|support|bullish_engulfing|USD:+0.0052|JPY:+0.0047|EUR:-0.0036|CHF:-0.0039|g:10867:1.36642003:1.36447507:1.37030995,bullish_engulfing,bounce,support,bullish,10868,10869,2025-06-18 14:00:00+00:00,2025-06-18 15:00:00+00:00,1.3644750714302063,1.3655812058881125,1.3642021764159202,1.3655812058881125,4.0533,2135.7436,2135.7436,21.3574,106787.1798,86.5688,0.0008106666666667447,0.040533333333337244,4.0533333333337245,take_profit,4.053333333333334
306,EURJPY=X,short,alexg5|EURJPY|USD>NZD|bearish|continuation|support|momentum|USD:+0.0065|JPY:+0.0041|EUR:-0.0032|CHF:-0.0058|g:10803:166.44799805:166.97545374:165.37199402,momentum,continuation,support,bearish,10827,10828,2025-06-19 10:00:00+00:00,2025-06-19 11:00:00+00:00,166.97545373535155,167.0088488260986,167.0088488260986,166.8414339632745,4.0132,2222.3124,2222.3124,22.2231,111115.6201,-22.2231,-0.00019999999999996044,-0.01,-1.0,margin_stop,4.013157894736842
307,EURGBP=X,short,alexg5|EURGBP|USD>NZD|bearish|continuation|support|momentum|USD:+0.0035|GBP:+0.0024|CHF:-0.0002|EUR:-0.0003|g:10830:0.85374999:0.85590500:0.84943998,momentum,continuation,support,bearish,10859,10860,2025-06-20 16:00:00+00:00,2025-06-20 17:00:00+00:00,0.8559049963951111,0.8560761773943901,0.8560761773943901,0.855215767634856,4.0263,2200.0893,2200.0893,22.0009,110004.4639,-22.0009,-0.00020000000000002243,-0.01,-1.0,margin_stop,4.026315789473684
308,GBPJPY=X,long,alexg5|GBPJPY|NZD>USD|bullish|bounce|support|rejection|NZD:+0.0159|AUD:+0.0142|CHF:+0.0077|GBP:+0.0046|g:10891:197.25599670:196.96674547:198.19599915,rejection,bounce,support,bullish,10894,10895,2025-06-24 07:00:00+00:00,2025-06-24 08:00:00+00:00,196.96674546813964,197.1258738651362,196.92735211904602,197.1258738651362,4.0395,2178.0884,2178.0884,21.7809,108904.4193,87.9833,0.0008078947368418517,0.04039473684209259,4.039473684209258,take_profit,4.0394736842105265
309,GBPJPY=X,short,alexg5|GBPJPY|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0085|JPY:+0.0058|NZD:+0.0056|AUD:+0.0048|g:10908:197.07600403:197.46450806:196.29899597,momentum,continuation,support,bearish,10911,10912,2025-06-25 00:00:00+00:00,2025-06-25 01:00:00+00:00,197.46450805664062,197.30653645019538,197.50400095825194,197.30653645019538,4.0,2266.0717,2266.0717,22.6607,113303.5847,90.6429,0.0007999999999996536,0.03999999999998268,3.999999999998268,take_profit,4.0
310,GBPUSD=X,short,alexg5|GBPUSD|USD>CAD|bearish|continuation|support|momentum|USD:+0.0043|EUR:+0.0009|CHF:-0.0011|JPY:-0.0016|g:10973:1.36924410:1.37254704:1.35587704,momentum,continuation,support,bearish,10978,10979,2025-06-29 23:00:00+00:00,2025-06-30 00:00:00+00:00,1.3725470366477965,1.3714595570726065,1.372821546055126,1.3714595570726065,3.9615,2356.7146,2356.7146,23.5671,117835.728,93.3622,0.0007923076923076102,0.039615384615380514,3.9615384615380513,take_profit,3.9615384615384617
311,AUDUSD=X,short,alexg5|AUDUSD|JPY>GBP|bearish|continuation|support|momentum|JPY:+0.0017|EUR:+0.0014|USD:+0.0012|CHF:+0.0008|g:11055:0.65357769:0.65548024:0.64977258,momentum,continuation,support,bearish,11062,11063,2025-06-30 14:00:00+00:00,2025-06-30 15:00:00+00:00,0.6554802358150482,0.6556113318622112,0.6556113318622112,0.654965808288206,3.9241,2450.0767,2450.0767,24.5008,122503.8357,-24.5008,-0.00019999999999997453,-0.01,-1.0,margin_stop,3.9240506329113924
312,EURJPY=X,short,alexg5|EURJPY|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0112|NZD:+0.0084|AUD:+0.0082|JPY:+0.0073|g:11018:168.62600708:168.92350769:168.03100586,momentum,continuation,support,bearish,11020,11021,2025-07-01 13:00:00+00:00,2025-07-01 14:00:00+00:00,168.9235076904297,168.95729239196777,168.95729239196777,168.79050715652662,3.9367,2425.5759,2425.5759,24.2558,121278.7974,-24.2558,-0.0001999999999999747,-0.01,-1.0,margin_stop,3.9367088607594933
313,EURUSD=X,short,alexg5|EURUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0065|EUR:+0.0001|GBP:-0.0016|CAD:-0.0029|g:11038:1.17522621:1.17811239:1.16945386,momentum,continuation,support,bearish,11039,11040,2025-07-02 12:00:00+00:00,2025-07-02 13:00:00+00:00,1.1781123876571655,1.1771818279990665,1.178348010134697,1.1771818279990665,3.9494,2401.3202,2401.3202,24.0132,120066.0094,94.8369,0.0007898734177217298,0.03949367088608649,3.949367088608649,take_profit,3.949367088607595
314,USDJPY=X,long,alexg5|USDJPY|CAD>GBP|bullish|bounce|support|rejection|CAD:+0.0037|EUR:+0.0029|USD:+0.0022|JPY:+0.0010|g:10996:143.83500671:143.78550720:143.93400574,rejection,bounce,support,bullish,10997,10998,2025-07-03 05:00:00+00:00,2025-07-03 06:00:00+00:00,143.78550720214844,143.75675010070802,143.75675010070802,143.89801936153407,3.9125,2496.1571,2496.1571,24.9616,124807.8569,-24.9616,-0.00019999999999992788,-0.01,-1.0,margin_stop,3.9125
315,USDCHF=X,short,alexg5|USDCHF|CAD>GBP|bearish|continuation|support|momentum|CAD:+0.0044|EUR:+0.0036|CHF:+0.0025|JPY:+0.0015|g:11030:0.79018998:0.79169497:0.78718001,momentum,continuation,support,bearish,11032,11033,2025-07-03 08:00:00+00:00,2025-07-03 09:00:00+00:00,0.7916949689388275,0.7918533079326152,0.7918533079326152,0.7910734883882108,3.925,2471.1956,2471.1956,24.712,123559.7783,-24.712,-0.00019999999999991585,-0.01,-1.0,margin_stop,3.925
316,EURUSD=X,short,alexg5|EURUSD|GBP>JPY|bearish|continuation|support|momentum|GBP:+0.0068|CAD:+0.0040|USD:+0.0008|EUR:-0.0000|g:11065:1.17564070:1.17873412:1.16945386,momentum,continuation,support,bearish,11080,11082,2025-07-04 05:00:00+00:00,2025-07-04 07:00:00+00:00,1.1787341237068176,1.1778058705843986,1.178969870531559,1.1778058705843986,3.9375,2446.4836,2446.4836,24.4648,122324.1805,96.3303,0.0007874999999999541,0.03937499999999771,3.937499999999771,take_profit,3.9375
317,GBPUSD=X,long,alexg5|GBPUSD|JPY>USD|bullish|continuation|resistance|momentum|JPY:+0.0055|CHF:+0.0048|AUD:+0.0026|NZD:+0.0025|g:11170:1.36109972:1.35840610:1.36677372,momentum,continuation,resistance,bullish,11181,11182,2025-07-10 11:00:00+00:00,2025-07-10 12:00:00+00:00,1.3584060988426208,1.3581344176228523,1.3581344176228523,1.3594659910086313,3.9012,2542.8139,2542.8139,25.4281,127140.6951,-25.4281,-0.00019999999999998575,-0.01,-1.0,margin_stop,3.901234567901235
318,GBPUSD=X,long,alexg5|GBPUSD|AUD>CHF|bullish|bounce|support|rejection|AUD:+0.0076|NZD:+0.0055|CAD:+0.0021|JPY:+0.0013|g:11191:1.35790229:1.35696983:1.35976720,rejection,bounce,support,bullish,11194,11195,2025-07-11 00:00:00+00:00,2025-07-11 01:00:00+00:00,1.3569698333740234,1.3566984394073487,1.3566984394073487,1.3580319554411333,3.9136,2517.3858,2517.3858,25.1739,125869.2882,-25.1739,-0.0001999999999999589,-0.01,-1.0,margin_stop,3.91358024691358
319,GBPJPY=X,short,alexg5|GBPJPY|USD>GBP|bearish|continuation|support|momentum|USD:+0.0027|EUR:+0.0023|JPY:+0.0008|CAD:+0.0006|g:11226:198.15899658:198.70516278:196.91499329,momentum,continuation,support,bearish,11227,11228,2025-07-14 07:00:00+00:00,2025-07-14 08:00:00+00:00,198.70516278076173,198.74490381331788,198.74490381331788,198.54914243072648,3.9259,2492.2119,2492.2119,24.9221,124610.5953,-24.9221,-0.0001999999999999928,-0.01,-1.0,margin_stop,3.925925925925926
320,GBPJPY=X,short,alexg5|GBPJPY|USD>AUD|bearish|continuation|support|momentum|USD:+0.0033|EUR:+0.0012|CAD:-0.0012|CHF:-0.0014|g:11244:198.28399658:198.73328766:196.89700317,momentum,continuation,support,bearish,11251,11252,2025-07-15 07:00:00+00:00,2025-07-15 08:00:00+00:00,198.7332876586914,198.57675452594296,198.77303431622315,198.57675452594296,3.9383,2467.2898,2467.2898,24.6729,123364.4893,97.1686,0.0007876543209876507,0.03938271604938254,3.9382716049382536,take_profit,3.9382716049382718
321,AUDUSD=X,short,alexg5|AUDUSD|USD>JPY|bearish|continuation|support|bearish_engulfing|USD:+0.0014|EUR:+0.0005|NZD:+0.0004|CHF:-0.0007|g:11321:0.65629715:0.65744102:0.65400940,bearish_engulfing,continuation,support,bearish,11322,11323,2025-07-15 12:00:00+00:00,2025-07-15 13:00:00+00:00,0.6574410200119019,0.6569278953133562,0.6575725082159042,0.6569278953133562,3.9024,2564.4584,2564.4584,25.6446,128222.918,100.0764,0.000780487804877779,0.03902439024388895,3.9024390243888947,take_profit,3.9024390243902443
322,EURUSD=X,long,alexg5|EURUSD|EUR>AUD|bullish|bounce|support|bullish_engulfing|EUR:+0.0017|USD:+0.0014|CHF:+0.0003|CAD:-0.0002|g:11243:1.16767859:1.16569483:1.17164612,bullish_engulfing,bounce,support,bullish,11254,11255,2025-07-15 13:00:00+00:00,2025-07-15 14:00:00+00:00,1.1656948328018188,1.1654616938352584,1.1654616938352584,1.1665964907327333,3.8675,2664.5348,2664.5348,26.6453,133226.7392,-26.6453,-0.00020000000000003872,-0.01,-1.0,margin_stop,3.867469879518073
323,USDCHF=X,short,alexg5|USDCHF|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0103|AUD:+0.0097|CHF:+0.0061|CAD:+0.0040|g:11296:0.79966003:0.80169964:0.79522002,momentum,continuation,support,bearish,11303,11304,2025-07-18 19:00:00+00:00,2025-07-18 20:00:00+00:00,0.8016996424794197,0.8010776008291105,0.8018599824079156,0.8010776008291105,3.8795,2637.8894,2637.8894,26.3789,131894.4718,102.3374,0.0007759036144576818,0.03879518072288409,3.879518072288409,take_profit,3.879518072289157
324,EURJPY=X,short,alexg5|EURJPY|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0144|AUD:+0.0105|CAD:+0.0069|CHF:+0.0059|g:11397:171.93299866:172.22049713:171.35800171,momentum,continuation,support,bearish,11403,11404,2025-07-23 15:00:00+00:00,2025-07-23 16:00:00+00:00,172.22049713134766,172.2549412307739,172.2549412307739,172.08805136807766,3.8452,2740.2268,2740.2268,27.4023,137011.3417,-27.4023,-0.0001999999999999023,-0.01,-1.0,margin_stop,3.8452380952380953
325,GBPUSD=X,long,alexg5|GBPUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0073|NZD:+0.0071|GBP:+0.0029|CAD:+0.0007|g:11402:1.35797608:1.35628456:1.36135912,momentum,continuation,resistance,bullish,11415,11416,2025-07-24 07:00:00+00:00,2025-07-24 08:00:00+00:00,1.3562845587730408,1.356013301861286,1.356013301861286,1.3573308354326659,3.8571,2712.8246,2712.8246,27.1282,135641.2282,-27.1282,-0.00020000000000004506,-0.01,-1.0,margin_stop,3.857142857142857
326,NZDUSD=X,short,alexg5|NZDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0093|JPY:+0.0003|GBP:+0.0002|CAD:-0.0035|g:11539:0.59648079:0.59768561:0.59407115,momentum,continuation,support,bearish,11541,11542,2025-07-29 02:00:00+00:00,2025-07-29 03:00:00+00:00,0.5976856052875519,0.5972231104739365,0.5978051424086094,0.5972231104739365,3.869,2685.6963,2685.6963,26.857,134284.816,103.9109,0.0007738095238095401,0.038690476190477004,3.8690476190477003,take_profit,3.869047619047619
327,USDCHF=X,long,alexg5|USDCHF|JPY>EUR|bullish|continuation|resistance|momentum|JPY:+0.0023|USD:+0.0014|GBP:+0.0007|NZD:-0.0012|g:11476:0.80546999:0.80423498:0.80794001,momentum,continuation,resistance,bullish,11479,11480,2025-07-30 07:00:00+00:00,2025-07-30 08:00:00+00:00,0.8042349815368652,0.8040741345405579,0.8040741345405579,0.8048518770756441,3.8353,2789.6072,2789.6072,27.8961,139480.3594,-27.8961,-0.00019999999999998654,-0.01,-1.0,margin_stop,3.835294117647059
328,EURGBP=X,long,alexg5|EURGBP|CHF>USD|bullish|continuation|resistance|momentum|CHF:+0.0118|JPY:+0.0099|EUR:+0.0054|AUD:+0.0053|g:11570:0.87098002:0.86886004:0.87522000,momentum,continuation,resistance,bullish,11594,11595,2025-08-04 14:00:00+00:00,2025-08-04 15:00:00+00:00,0.8688600361347198,0.8695285472684046,0.868686264127493,0.8695285472684046,3.8471,2761.7111,2761.7111,27.6171,138085.5558,106.2447,0.0007694117647057457,0.03847058823528728,3.8470588235287284,take_profit,3.8470588235294123
329,USDJPY=X,short,alexg5|USDJPY|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0064|EUR:+0.0063|AUD:+0.0054|CHF:+0.0044|g:11571:147.24000549:147.43000793:146.86000061,momentum,continuation,support,bearish,11572,11573,2025-08-06 14:00:00+00:00,2025-08-06 15:00:00+00:00,147.4300079345703,147.45949393615723,147.45949393615723,147.31754969595974,3.814,2867.9558,2867.9558,28.6796,143397.7884,-28.6796,-0.00020000000000002405,-0.01,-1.0,margin_stop,3.8139534883720927
330,EURGBP=X,long,alexg5|EURGBP|AUD>JPY|bullish|continuation|resistance|momentum|AUD:+0.0059|NZD:+0.0054|EUR:+0.0037|CAD:+0.0028|g:11636:0.87131000:0.86935499:0.87522000,momentum,continuation,resistance,bullish,11663,11664,2025-08-07 11:00:00+00:00,2025-08-07 12:00:00+00:00,0.8693549931049347,0.8691811221063137,0.8691811221063137,0.8700201507624499,3.8256,2839.2762,2839.2762,28.3928,141963.8105,-28.3928,-0.00019999999999999673,-0.01,-1.0,margin_stop,3.8255813953488373
331,NZDUSD=X,short,alexg5|NZDUSD|GBP>NZD|bearish|continuation|support|momentum|GBP:+0.0020|USD:+0.0007|CHF:-0.0002|JPY:-0.0007|g:11760:0.59428298:0.59547826:0.58924043,momentum,continuation,support,bearish,11792,11793,2025-08-12 15:00:00+00:00,2025-08-12 16:00:00+00:00,0.5954782613515854,0.5955973570038557,0.5955973570038557,0.5950212664068273,3.8372,2810.8834,2810.8834,28.1088,140544.1724,-28.1088,-0.00019999999999998277,-0.01,-1.0,margin_stop,3.837209302325581
332,GBPJPY=X,short,alexg5|GBPJPY|JPY>USD|bearish|continuation|support|momentum|JPY:+0.0075|NZD:+0.0071|AUD:+0.0070|CAD:+0.0025|g:11769:198.98500061:199.27600098:198.40299988,momentum,continuation,support,bearish,11780,11781,2025-08-14 12:00:00+00:00,2025-08-14 13:00:00+00:00,199.2760009765625,199.31585617675782,199.31585617675782,199.12260479906655,3.8488,2782.7746,2782.7746,27.8277,139138.7307,-27.8277,-0.00020000000000003354,-0.01,-1.0,margin_stop,3.8488372093023258
333,EURJPY=X,short,alexg5|EURJPY|JPY>USD|bearish|continuation|support|momentum|JPY:+0.0082|NZD:+0.0034|AUD:+0.0030|CHF:+0.0015|g:11773:171.32299805:171.64749908:170.67399597,momentum,continuation,support,bearish,11782,11783,2025-08-14 13:00:00+00:00,2025-08-14 14:00:00+00:00,171.64749908447266,171.68182858428955,171.68182858428955,171.51497124797024,3.8605,2754.9469,2754.9469,27.5495,137747.3434,-27.5495,-0.00019999999999998226,-0.01,-1.0,margin_stop,3.86046511627907
334,EURUSD=X,long,alexg5|EURUSD|EUR>USD|bullish|continuation|resistance|momentum|EUR:+0.0023|AUD:+0.0016|CHF:+0.0015|CAD:-0.0000|g:11801:1.16972744:1.16794324:1.17329586,momentum,continuation,resistance,bullish,11820,11821,2025-08-18 08:00:00+00:00,2025-08-18 09:00:00+00:00,1.1679432392120361,1.1677096505641937,1.1677096505641937,1.1688477161856585,3.8721,2727.3974,2727.3974,27.274,136369.8699,-27.274,-0.0001999999999999918,-0.01,-1.0,margin_stop,3.8720930232558137
335,USDJPY=X,short,alexg5|USDJPY|JPY>NZD|bearish|bounce|resistance|rejection|JPY:+0.0015|USD:+0.0013|CAD:-0.0004|GBP:-0.0007|g:11902:147.49600220:147.70050049:147.08700562,rejection,bounce,resistance,bearish,11914,11915,2025-08-27 02:00:00+00:00,2025-08-27 03:00:00+00:00,147.70050048828125,147.7300405883789,147.7300405883789,147.58577498325084,3.8837,2700.1234,2700.1234,27.0012,135006.1712,-27.0012,-0.00019999999999994612,-0.01,-1.0,margin_stop,3.8837209302325584
336,NZDUSD=X,long,alexg5|NZDUSD|NZD>USD|bullish|continuation|resistance|momentum|NZD:+0.0064|AUD:+0.0056|CAD:+0.0054|CHF:+0.0026|g:12078:0.58858150:0.58709361:0.59304947,momentum,continuation,resistance,bullish,12141,12142,2025-09-02 07:00:00+00:00,2025-09-02 08:00:00+00:00,0.5870936060547829,0.5869761873335719,0.5869761873335719,0.5875509929339187,3.8953,2673.1222,2673.1222,26.7312,133656.1095,-26.7312,-0.00020000000000000597,-0.01,-1.0,margin_stop,3.8953488372093026
337,GBPJPY=X,long,alexg5|GBPJPY|AUD>USD|bullish|bounce|support|bullish_engulfing|AUD:+0.0050|NZD:+0.0046|GBP:+0.0026|JPY:+0.0025|g:12125:198.97500610:198.93501282:199.05499268,bullish_engulfing,bounce,support,bullish,12126,12127,2025-09-04 01:00:00+00:00,2025-09-04 02:00:00+00:00,198.9350128173828,198.89522581481933,198.89522581481933,199.09045971111922,3.907,2646.391,2646.391,26.4639,132319.5484,-26.4639,-0.00020000000000004687,-0.01,-1.0,margin_stop,3.906976744186047
338,GBPJPY=X,long,alexg5|GBPJPY|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0040|NZD:+0.0029|EUR:+0.0025|CHF:+0.0024|g:12158:199.74499512:199.48499298:200.26499939,momentum,continuation,resistance,bullish,12161,12162,2025-09-05 12:00:00+00:00,2025-09-05 13:00:00+00:00,199.48499298095703,199.44509598236084,199.44509598236084,199.6413335452235,3.9186,2619.9271,2619.9271,26.1993,130996.353,-26.1993,-0.0001999999999999991,-0.01,-1.0,margin_stop,3.918604651162791
339,EURJPY=X,long,alexg5|EURJPY|AUD>CHF|bullish|bounce|support|bullish_engulfing|AUD:+0.0019|USD:+0.0005|GBP:+0.0003|NZD:+0.0001|g:12247:172.49099731:172.46549225:172.54200745,bullish_engulfing,bounce,support,bullish,12248,12249,2025-09-11 03:00:00+00:00,2025-09-11 04:00:00+00:00,172.46549224853516,172.43099915008546,172.43099915008546,172.60105814709328,3.9302,2593.7278,2593.7278,25.9373,129686.3894,-25.9373,-0.000199999999999966,-0.01,-1.0,margin_stop,3.9302325581395343
340,EURUSD=X,long,alexg5|EURUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0066|NZD:+0.0046|CHF:+0.0039|CAD:+0.0036|g:12275:1.17384672:1.17260396:1.17633224,momentum,continuation,resistance,bullish,12276,12277,2025-09-12 11:00:00+00:00,2025-09-12 12:00:00+00:00,1.172603964805603,1.172369444012642,1.172369444012642,1.1735284130476238,3.9419,2567.7905,2567.7905,25.6779,128389.5255,-25.6779,-0.00019999999999993637,-0.01,-1.0,margin_stop,3.9418604651162785
341,EURUSD=X,short,alexg5|EURUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0074|JPY:+0.0007|EUR:-0.0022|CAD:-0.0028|g:12392:1.17398453:1.17563379:1.17068601,momentum,continuation,support,bearish,12394,12395,2025-09-19 13:00:00+00:00,2025-09-19 14:00:00+00:00,1.1756337881088257,1.1758689148664474,1.1758689148664474,1.1747042172066002,3.9535,2542.1126,2542.1126,25.4211,127105.6303,-25.4211,-0.00019999999999995951,-0.01,-1.0,margin_stop,3.9534883720930236
342,USDCHF=X,short,alexg5|USDCHF|AUD>USD|bearish|continuation|support|momentum|AUD:+0.0066|JPY:+0.0042|NZD:+0.0033|CHF:+0.0030|g:12528:0.79464000:0.79596001:0.79200000,momentum,continuation,support,bearish,12530,12531,2025-09-30 18:00:00+00:00,2025-09-30 19:00:00+00:00,0.795960009098053,0.7961192010998726,0.7961192010998726,0.7953287943001405,3.9651,2516.6915,2516.6915,25.1669,125834.574,-25.1669,-0.0001999999999999549,-0.01,-1.0,margin_stop,3.9651162790697674
343,NZDUSD=X,long,alexg5|NZDUSD|GBP>JPY|bullish|continuation|resistance|momentum|GBP:+0.0059|EUR:+0.0053|NZD:+0.0023|USD:+0.0017|g:12705:0.58353269:0.58199727:0.58730251,momentum,continuation,resistance,bullish,12712,12713,2025-10-06 08:00:00+00:00,2025-10-06 09:00:00+00:00,0.5819972721338272,0.5818808726794005,0.5818808726794005,0.5824601629874778,3.9767,2491.5246,2491.5246,24.9152,124576.2282,-24.9152,-0.00019999999999999621,-0.01,-1.0,margin_stop,3.976744186046512
344,GBPUSD=X,short,alexg5|GBPUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0076|GBP:+0.0009|EUR:+0.0005|CAD:-0.0009|g:12692:1.33978212:1.34255290:1.33424056,momentum,continuation,support,bearish,12699,12700,2025-10-08 08:00:00+00:00,2025-10-08 09:00:00+00:00,1.342552900314331,1.341481980210127,1.3428214108943939,1.341481980210127,3.9884,2466.6093,2466.6093,24.6661,123330.4659,98.3776,0.0007976744186045341,0.039883720930226706,3.9883720930226705,take_profit,3.9883720930232553
345,EURJPY=X,short,alexg5|EURJPY|JPY>AUD|bearish|continuation|support|momentum|JPY:+0.0095|CHF:+0.0084|CAD:+0.0008|EUR:-0.0004|g:12764:175.69000244:176.08800507:174.89399719,momentum,continuation,support,bearish,12766,12767,2025-10-12 23:00:00+00:00,2025-10-13 00:00:00+00:00,176.08800506591797,176.12322266693116,176.12322266693116,175.9487538619118,3.954,2564.9869,2564.9869,25.6499,128249.3438,-25.6499,-0.00020000000000001963,-0.01,-1.0,margin_stop,3.954022988505747
346,GBPJPY=X,short,alexg5|GBPJPY|JPY>AUD|bearish|continuation|support|momentum|JPY:+0.0095|CHF:+0.0084|CAD:+0.0008|EUR:-0.0004|g:12761:201.83000183:202.12700653:201.23599243,momentum,continuation,support,bearish,12763,12764,2025-10-12 23:00:00+00:00,2025-10-13 00:00:00+00:00,202.12700653076172,202.16743193206787,202.16743193206787,201.96716356467763,3.954,2539.337,2564.9869,25.3934,126966.8504,-25.3934,-0.0001999999999999973,-0.01,-1.0,margin_stop,3.954022988505747
347,EURGBP=X,short,alexg5|EURGBP|GBP>AUD|bearish|continuation|support|momentum|GBP:+0.0033|USD:+0.0011|JPY:+0.0006|CHF:+0.0004|g:12783:0.86748999:0.86846000:0.86554998,momentum,continuation,support,bearish,12786,12787,2025-10-13 17:00:00+00:00,2025-10-13 18:00:00+00:00,0.8684599995613098,0.8677692244811991,0.868633691561222,0.8677692244811991,3.977,2513.9436,2513.9436,25.1394,125697.1819,99.9798,0.0007954022988504518,0.03977011494252259,3.977011494252259,take_profit,3.9770114942528734
348,GBPJPY=X,long,alexg5|GBPJPY|AUD>CAD|bullish|continuation|resistance|momentum|AUD:+0.0020|GBP:+0.0016|USD:+0.0016|JPY:-0.0015|g:12787:203.25500488:202.80574768:204.47399902,momentum,continuation,resistance,bullish,12792,12793,2025-10-14 04:00:00+00:00,2025-10-14 05:00:00+00:00,202.80574768066407,202.76518653112794,202.76518653112794,202.9656876680395,3.9432,2613.9235,2613.9235,26.1392,130696.1733,-26.1392,-0.00019999999999999266,-0.01,-1.0,margin_stop,3.943181818181818
